household_id,year,county,annual_income_usd,rent_burden_ratio,eviction_notice,prior_homeless_experience,num_children,any_disability,eviction_filed_next_6mo
17676,2023,Loudoun,40272.75,0.335,0,0,0.0,0,1
17677,2023,Loudoun,9790.92,0.35,0,0,2.0,1,1
17678,2023,Loudoun,11877.87,0.392,0,0,1.0,0,1
17679,2023,Loudoun,30235.08,0.413,0,0,2.0,0,0
17680,2023,Loudoun,6578.09,0.22,0,0,2.0,0,0
17681,2023,Loudoun,22440.55,0.472,0,0,1.0,0,0
17682,2023,Loudoun,10155.85,0.154,0,0,3.0,1,0
17683,2023,Loudoun,20864.29,0.342,0,0,3.0,0,0
17684,2023,Loudoun,7296.76,0.354,0,0,2.0,0,0
17685,2023,Loudoun,14029.76,0.232,0,0,1.0,0,0
17686,2023,Loudoun,39890.61,0.17,0,0,0.0,1,0
17687,2023,Loudoun,46924.13,0.301,0,0,2.0,0,0
17688,2023,Loudoun,14865.21,0.237,1,0,1.0,0,0
17689,2023,Loudoun,23642.92,0.335,0,0,2.0,1,1
17690,2023,Loudoun,30632.54,0.478,1,0,0.0,1,1
17691,2023,Loudoun,21217.42,0.437,0,0,0.0,0,0
17692,2023,Loudoun,29641.18,0.523,0,0,2.0,0,0
17693,2023,Loudoun,13076.91,0.594,0,0,1.0,0,1
17694,2023,Loudoun,25159.13,0.18,0,0,1.0,0,1
17695,2023,Loudoun,63724.06,0.588,0,0,1.0,0,1
17696,2023,Loudoun,18425.02,0.523,0,0,2.0,0,0
17697,2023,Loudoun,21790.78,0.544,0,0,0.0,0,1
17698,2023,Loudoun,23487.19,0.514,0,0,,0,0
17699,2023,Loudoun,36920.73,0.427,0,0,1.0,0,1
17700,2023,Loudoun,11730.96,0.353,0,0,0.0,0,0
17701,2023,Loudoun,,0.299,0,0,0.0,0,0
17702,2023,Loudoun,22339.6,0.217,0,0,1.0,0,0
17703,2023,Loudoun,23565.93,0.28,0,0,2.0,0,0
17704,2023,Loudoun,80911.78,0.408,0,0,1.0,0,1
17705,2023,Loudoun,19444.93,0.303,0,0,,1,0
17706,2023,Loudoun,40866.62,0.58,1,0,0.0,0,0
17707,2023,Loudoun,16617.18,0.488,0,0,1.0,0,1
17708,2023,Loudoun,29281.42,0.257,0,0,1.0,0,0
17709,2023,Loudoun,26729.72,0.549,0,0,0.0,0,1
17710,2023,Loudoun,10239.67,0.209,0,0,0.0,0,0
17711,2023,Loudoun,13743.54,0.295,0,0,1.0,0,0
17712,2023,Loudoun,17186.11,0.409,0,0,1.0,0,0
17713,2023,Loudoun,12281.22,0.463,0,0,2.0,0,0
17714,2023,Loudoun,49782.45,0.348,0,0,1.0,1,0
17715,2023,Loudoun,11915.22,0.182,0,0,3.0,0,0
17716,2023,Loudoun,39154.24,0.247,0,0,1.0,0,0
17717,2023,Loudoun,21443.39,0.518,1,0,1.0,0,0
17718,2023,Loudoun,18942.88,0.519,0,0,2.0,0,0
17719,2023,Loudoun,7167.32,0.296,1,0,2.0,0,0
17720,2023,Loudoun,15534.83,0.513,0,0,1.0,0,1
17721,2023,Loudoun,20933.29,0.284,0,0,1.0,0,0
17722,2023,Loudoun,9761.06,0.528,0,0,0.0,0,0
17723,2023,Loudoun,25078.45,0.565,0,0,2.0,0,0
17724,2023,Loudoun,21133.42,0.403,0,0,1.0,1,0
17725,2023,Loudoun,35863.3,0.588,0,0,1.0,0,1
17726,2023,Loudoun,11934.82,0.456,0,0,1.0,1,0
17727,2023,Loudoun,25370.84,0.23,0,0,1.0,0,0
17728,2023,Loudoun,16244.93,0.522,0,0,0.0,0,0
17729,2023,Loudoun,33704.3,0.536,0,0,0.0,0,0
17730,2023,Loudoun,27186.72,0.158,0,0,,0,0
17731,2023,Loudoun,16847.1,0.448,0,0,0.0,0,0
17732,2023,Loudoun,18791.51,0.459,0,0,0.0,0,0
17733,2023,Loudoun,15330.22,0.215,0,0,0.0,0,0
17734,2023,Loudoun,22385.2,0.218,0,0,2.0,0,0
17735,2023,Loudoun,12323.03,0.373,0,0,1.0,1,0
17736,2023,Loudoun,,0.266,0,0,0.0,0,1
17737,2023,Loudoun,16537.68,0.262,0,1,0.0,0,0
17738,2023,Loudoun,23228.59,0.377,0,0,0.0,0,0
17739,2023,Loudoun,24900.29,0.375,0,0,0.0,0,1
17740,2023,Loudoun,27830.04,0.503,0,0,1.0,1,1
17741,2023,Loudoun,18741.9,0.254,0,0,0.0,1,0
17742,2023,Loudoun,27182.73,0.329,0,0,0.0,0,0
17743,2023,Loudoun,12560.54,0.567,0,0,0.0,0,0
17744,2023,Loudoun,20072.34,0.258,0,0,0.0,0,0
17745,2023,Loudoun,37416.54,0.58,1,0,1.0,0,1
17746,2023,Loudoun,16777.87,0.248,0,0,0.0,1,0
17747,2023,Loudoun,7083.83,0.418,0,0,0.0,0,0
17748,2023,Loudoun,13796.1,0.222,0,0,2.0,0,0
17749,2023,Loudoun,12385.7,0.4,0,0,1.0,0,0
17750,2023,Loudoun,17057.04,0.593,0,1,0.0,0,0
17751,2023,Loudoun,22274.78,0.575,0,0,0.0,0,0
17752,2023,Loudoun,16529.14,0.557,0,0,1.0,0,0
17753,2023,Loudoun,41341.57,,0,0,1.0,0,0
17754,2023,Loudoun,5547.54,0.469,0,0,1.0,1,0
17755,2023,Loudoun,20257.98,0.247,0,0,2.0,0,0
17756,2023,Loudoun,,0.244,0,0,0.0,0,0
17757,2023,Loudoun,48134.91,,0,0,1.0,0,1
17758,2023,Loudoun,6273.71,0.267,0,0,0.0,0,0
17759,2023,Loudoun,23620.03,0.259,0,0,0.0,0,0
17760,2023,Loudoun,24177.63,0.547,0,0,0.0,0,1
17761,2023,Loudoun,42117.15,0.238,0,0,1.0,0,1
17762,2023,Loudoun,32194.56,0.16,1,0,0.0,0,0
17763,2023,Loudoun,24348.82,0.213,0,0,1.0,0,1
17764,2023,Loudoun,54198.37,0.295,0,0,0.0,0,0
17765,2023,Loudoun,28023.65,0.192,0,0,0.0,0,0
17766,2023,Loudoun,36451.71,0.575,1,0,1.0,0,1
17767,2023,Loudoun,21059.44,0.39,0,0,1.0,0,0
17768,2023,Loudoun,37391.51,0.454,0,0,0.0,0,1
17769,2023,Loudoun,56250.22,0.34,0,0,1.0,1,0
17770,2023,Loudoun,28172.94,0.383,0,0,2.0,0,0
17771,2023,Loudoun,14685.16,0.164,0,0,0.0,0,0
17772,2023,Loudoun,,0.487,0,0,0.0,0,0
17773,2023,Loudoun,45756.97,0.256,0,0,,0,0
17774,2023,Loudoun,12836.2,0.542,0,0,0.0,0,0
17775,2023,Loudoun,19358.24,0.359,0,1,3.0,0,0
17776,2023,Loudoun,50133.53,0.249,0,0,3.0,0,1
17777,2023,Loudoun,14317.23,0.461,0,1,1.0,0,0
17778,2023,Loudoun,17510.21,0.31,0,0,1.0,1,0
17779,2023,Loudoun,18115.81,0.252,0,0,1.0,0,0
17780,2023,Loudoun,43653.22,0.403,0,0,1.0,0,0
17781,2023,Prince William,21926.49,0.21,0,0,0.0,0,0
17782,2023,Prince William,30519.51,0.186,0,0,0.0,0,0
17783,2023,Prince William,23635.13,0.397,0,0,1.0,0,0
17784,2023,Prince William,22707.37,0.369,0,0,0.0,0,0
17785,2023,Prince William,14179.08,0.382,0,0,1.0,0,0
17786,2023,Prince William,21195.14,0.451,0,0,1.0,0,0
17787,2023,Prince William,13665.53,0.199,0,0,1.0,0,0
17788,2023,Prince William,30155.58,0.278,0,1,1.0,1,0
17789,2023,Prince William,26670.12,0.347,0,0,2.0,0,0
17790,2023,Prince William,8074.63,0.508,0,0,1.0,0,0
17791,2023,Prince William,11132.11,0.469,1,0,1.0,0,0
17792,2023,Prince William,35728.3,0.513,1,0,2.0,0,1
17793,2023,Prince William,33639.13,0.248,0,0,3.0,0,0
17794,2023,Prince William,18147.39,0.211,0,0,2.0,0,0
17795,2023,Prince William,17372.64,0.169,0,0,1.0,0,0
17796,2023,Prince William,23292.15,0.363,0,0,0.0,0,1
17797,2023,Prince William,28403.78,0.413,0,0,2.0,0,0
17798,2023,Prince William,33890.66,0.598,0,0,0.0,0,1
17799,2023,Prince William,18938.82,0.565,0,0,1.0,0,0
17800,2023,Prince William,45740.65,0.454,0,0,0.0,0,0
17801,2023,Prince William,26740.2,0.493,1,0,2.0,0,0
17802,2023,Prince William,18147.68,0.189,0,0,1.0,0,0
17803,2023,Prince William,56844.54,0.536,0,0,2.0,0,1
17804,2023,Prince William,12041.66,0.503,0,0,2.0,0,0
17805,2023,Prince William,24042.42,0.53,1,0,1.0,0,0
17806,2023,Prince William,12370.11,0.205,0,0,0.0,0,0
17807,2023,Prince William,22003.1,0.18,0,0,0.0,0,0
17808,2023,Prince William,40704.04,0.543,1,0,3.0,0,1
17809,2023,Prince William,11025.97,0.414,0,0,0.0,0,0
17810,2023,Prince William,31273.91,0.268,0,0,0.0,0,0
17811,2023,Prince William,14892.03,0.489,1,0,0.0,0,0
17812,2023,Prince William,31086.12,0.352,0,0,1.0,0,0
17813,2023,Prince William,69000.06,0.39,0,0,3.0,0,1
17814,2023,Prince William,33746.46,0.445,0,0,1.0,0,0
17815,2023,Prince William,24236.68,0.475,0,0,1.0,0,0
17816,2023,Prince William,9600.84,,0,0,1.0,0,0
17817,2023,Prince William,19765.18,0.584,0,0,0.0,0,0
17818,2023,Prince William,21137.93,0.546,0,0,1.0,0,1
17819,2023,Prince William,4831.68,,0,0,3.0,0,0
17820,2023,Prince William,51933.89,0.584,0,0,0.0,1,1
17821,2023,Prince William,48375.27,0.575,0,0,2.0,0,1
17822,2023,Prince William,20673.75,0.164,0,0,1.0,0,0
17823,2023,Prince William,17529.12,0.563,0,0,3.0,0,0
17824,2023,Prince William,24627.83,0.379,0,0,1.0,0,0
17825,2023,Prince William,35365.19,0.593,0,0,5.0,0,0
17826,2023,Prince William,22582.09,0.338,0,0,3.0,0,0
17827,2023,Prince William,33942.13,0.509,0,0,1.0,0,1
17828,2023,Prince William,41358.94,0.312,0,0,0.0,0,0
17829,2023,Prince William,8145.94,0.367,0,0,0.0,1,0
17830,2023,Prince William,42265.82,0.433,0,0,1.0,0,1
17831,2023,Prince William,84305.56,0.342,0,0,0.0,0,1
17832,2023,Prince William,23643.89,0.455,0,0,0.0,0,1
17833,2023,Prince William,27355.55,0.246,0,0,2.0,0,0
17834,2023,Prince William,11409.51,0.187,0,0,0.0,0,0
17835,2023,Prince William,36425.57,0.176,0,0,2.0,0,0
17836,2023,Prince William,18678.37,0.407,0,0,1.0,0,0
17837,2023,Prince William,34266.5,0.31,0,0,2.0,0,0
17838,2023,Prince William,12115.05,0.274,0,0,0.0,1,0
17839,2023,Prince William,40411.17,0.171,0,0,0.0,0,0
17840,2023,Prince William,28209.45,0.433,1,0,1.0,1,0
17841,2023,Prince William,23093.49,0.593,0,0,0.0,0,0
17842,2023,Prince William,23990.66,0.482,0,0,0.0,0,0
17843,2023,Prince William,58208.02,0.208,0,0,3.0,1,0
17844,2023,Prince William,18170.93,0.565,0,0,1.0,0,0
17845,2023,Prince William,32824.83,0.229,0,0,1.0,0,1
17846,2023,Prince William,16901.35,0.278,0,0,4.0,0,0
17847,2023,Prince William,31165.21,0.178,0,0,2.0,0,0
17848,2023,Prince William,13564.26,0.209,0,0,0.0,0,0
17849,2023,Prince William,14933.16,0.416,0,0,1.0,1,0
17850,2023,Prince William,18021.26,0.578,1,0,1.0,0,0
17851,2023,Prince William,27411.49,0.354,0,0,1.0,0,0
17852,2023,Prince William,21500.82,0.387,0,0,3.0,0,0
17853,2023,Prince William,20507.05,0.588,0,0,2.0,0,0
17854,2023,Prince William,39580.64,0.558,1,0,1.0,1,1
17855,2023,Prince William,42405.5,,0,0,0.0,0,0
17856,2023,Prince William,22068.1,0.592,0,0,2.0,0,0
17857,2023,Prince William,18070.66,0.583,0,0,1.0,0,0
17858,2023,Prince William,5902.13,0.155,0,0,0.0,0,0
17859,2023,Prince William,19123.51,0.23,0,0,0.0,0,0
17860,2023,Prince William,21358.79,,0,0,1.0,0,0
17861,2023,Prince William,22175.08,0.235,0,0,2.0,0,0
17862,2023,Prince William,15802.7,0.485,1,0,2.0,0,0
17863,2023,Prince William,29067.8,0.365,0,0,0.0,0,0
17864,2023,Prince William,20818.68,0.535,0,0,0.0,0,0
17865,2023,Prince William,23156.81,0.162,0,0,1.0,0,0
17866,2023,Prince William,16263.16,0.262,0,0,1.0,0,0
17867,2023,Prince William,17500.79,0.455,0,0,1.0,0,0
17868,2023,Prince William,34634.67,0.539,0,0,1.0,0,1
17869,2023,Prince William,17925.11,0.542,0,0,3.0,0,1
17870,2023,Prince William,38349.08,0.301,0,0,1.0,0,0
17871,2023,Prince William,17458.46,0.203,0,0,0.0,0,0
17872,2023,Prince William,20577.44,0.446,0,0,3.0,0,0
17873,2023,Prince William,17104.07,0.534,0,0,1.0,0,0
17874,2023,Prince William,18544.03,0.401,0,0,1.0,0,0
17875,2023,Prince William,21437.06,0.48,0,0,0.0,0,0
17876,2023,Prince William,7930.61,0.365,0,0,1.0,0,0
17877,2023,Prince William,20856.11,0.503,0,0,0.0,0,0
17878,2023,Prince William,40270.32,0.408,0,0,0.0,0,1
17879,2023,Prince William,37442.02,0.465,1,0,1.0,0,1
17880,2023,Prince William,7455.56,0.476,0,0,1.0,0,0
17881,2023,Prince William,27544.07,0.495,0,0,3.0,0,1
17882,2023,Prince William,11111.83,0.584,0,0,1.0,0,0
17883,2023,Prince William,27765.47,0.392,0,0,1.0,0,1
17884,2023,Prince William,16674.38,0.343,0,0,1.0,0,0
17885,2023,Prince William,14130.09,0.19,0,0,1.0,0,0
17886,2023,Prince William,18014.65,0.589,1,0,1.0,0,0
17887,2023,Prince William,42820.39,0.177,0,0,1.0,0,0
17888,2023,Prince William,12718.12,0.533,1,0,0.0,0,0
17889,2023,Prince William,56813.52,0.528,0,0,1.0,0,1
17890,2023,Prince William,15820.59,0.195,0,0,2.0,0,0
17891,2023,Prince William,14930.32,0.54,0,0,2.0,0,0
17892,2023,Prince William,36678.71,0.455,1,0,0.0,0,0
17893,2023,Prince William,9975.44,0.503,1,0,1.0,0,0
17894,2023,Prince William,23758.9,0.163,0,0,2.0,0,0
17895,2023,Prince William,23154.06,0.417,1,0,1.0,1,1
17896,2023,Prince William,31692.01,0.49,0,0,0.0,0,0
17897,2023,Prince William,18976.56,0.176,0,0,1.0,0,0
17898,2023,Prince William,21771.99,0.406,0,0,1.0,0,0
17899,2023,Prince William,,0.219,0,0,1.0,0,0
17900,2023,Prince William,30977.56,0.431,0,0,0.0,0,0
17901,2023,Prince William,13880.7,0.335,0,0,1.0,0,0
17902,2023,Prince William,21252.59,0.47,0,0,1.0,0,0
17903,2023,Prince William,15640.64,0.511,0,0,0.0,0,0
17904,2023,Prince William,25789.4,0.496,1,0,1.0,0,0
17905,2023,Prince William,27157.66,0.389,0,0,1.0,0,1
17906,2023,Prince William,23799.7,0.596,0,0,,0,0
17907,2023,Prince William,42613.37,0.416,0,0,0.0,0,0
17908,2023,Prince William,10770.13,0.338,0,0,0.0,0,0
17909,2023,Prince William,47791.79,0.296,0,0,0.0,0,0
17910,2023,Prince William,8412.19,0.412,0,0,2.0,0,0
17911,2023,Prince William,8127.83,0.287,0,1,2.0,0,0
17912,2023,Prince William,14474.37,0.365,0,0,1.0,0,0
17913,2023,Prince William,47678.24,0.276,0,0,1.0,0,0
17914,2023,Prince William,16457.11,0.415,0,0,1.0,0,0
17915,2023,Prince William,10856.35,0.281,0,0,0.0,0,0
17916,2023,Prince William,15595.57,0.431,0,0,0.0,0,0
17917,2023,Prince William,17861.13,0.464,1,0,2.0,0,1
17918,2023,Prince William,20603.59,0.466,0,0,2.0,0,0
17919,2023,Prince William,24269.89,0.456,0,0,2.0,0,0
17920,2023,Prince William,13316.84,0.369,0,0,3.0,0,0
17921,2023,Prince William,35950.04,0.253,0,0,0.0,0,0
17922,2023,Prince William,28229.19,0.531,0,1,1.0,1,1
17923,2023,Prince William,37996.58,0.424,1,0,4.0,0,1
17924,2023,Prince William,25785.91,0.197,0,0,1.0,0,0
17925,2023,Prince William,,0.528,0,0,2.0,0,0
17926,2023,Prince William,29150.57,0.176,0,0,1.0,0,0
17927,2023,Prince William,33351.23,0.552,0,0,2.0,0,1
17928,2023,Prince William,22201.02,0.455,1,0,3.0,0,0
17929,2023,Prince William,14465.13,0.301,1,0,3.0,0,0
17930,2023,Prince William,25013.66,0.262,0,0,1.0,1,1
17931,2023,Prince William,51145.86,0.409,0,0,1.0,0,1
17932,2023,Prince William,16709.78,0.412,0,0,,0,1
17933,2023,Prince William,15362.15,0.492,0,0,1.0,0,0
17934,2023,Prince William,22217.16,0.474,0,0,1.0,0,1
17935,2023,Prince William,16056.14,0.557,1,0,0.0,1,0
17936,2023,Prince William,23769.46,0.258,0,0,3.0,0,0
17937,2023,Prince William,40725.41,0.178,0,0,1.0,0,0
17938,2023,Prince William,15168.32,0.317,0,0,1.0,0,0
17939,2023,Prince William,14832.09,0.371,0,0,2.0,0,0
17940,2023,Prince William,10837.11,0.366,0,0,,0,0
17941,2023,Prince William,35988.23,0.183,0,0,1.0,0,0
17942,2023,Prince William,36791.13,0.435,0,0,2.0,0,1
17943,2023,Prince William,30934.33,0.37,0,0,2.0,0,1
17944,2023,Prince William,26808.07,0.244,0,0,3.0,1,1
17945,2023,Prince William,52554.94,0.445,0,0,0.0,0,1
17946,2023,Prince William,15722.73,0.302,0,0,0.0,0,0
17947,2023,Prince William,53133.65,0.305,0,0,2.0,0,0
17948,2023,Prince William,24013.55,0.26,0,1,0.0,0,0
17949,2023,Prince William,23083.33,0.52,0,0,1.0,0,1
17950,2023,Prince William,28853.28,0.33,0,0,1.0,0,0
17951,2023,Prince William,34398.35,0.221,0,0,0.0,0,0
17952,2023,Prince William,14939.2,0.385,0,0,1.0,0,0
17953,2023,Prince William,9979.56,0.424,0,0,0.0,0,0
17954,2023,Prince William,45796.98,0.165,0,0,2.0,0,0
17955,2023,Prince William,17359.02,0.504,0,0,0.0,0,0
17956,2023,Prince William,39872.21,0.527,0,0,1.0,0,1
17957,2023,Prince William,30981.05,0.19,0,1,0.0,0,0
17958,2023,Prince William,14183.96,0.483,0,0,3.0,0,0
17959,2023,Prince William,17354.83,0.443,0,0,,1,0
17960,2023,Prince William,16782.13,0.414,0,0,1.0,0,0
17961,2023,Prince William,40682.11,0.54,0,0,2.0,0,1
17962,2023,Prince William,9811.37,0.241,0,0,1.0,0,0
17963,2023,Prince William,9072.91,0.218,0,0,1.0,0,0
17964,2023,Prince William,28140.94,0.275,0,0,1.0,0,0
17965,2023,Prince William,26769.29,0.416,1,0,2.0,0,0
17966,2023,Prince William,66049.25,0.341,0,0,0.0,0,1
17967,2023,Prince William,22321.1,0.592,0,0,1.0,1,0
17968,2023,Prince William,40433.0,0.276,0,0,0.0,0,0
17969,2023,Prince William,29175.83,0.178,0,0,0.0,1,0
17970,2023,Prince William,11589.86,0.202,0,0,0.0,0,0
17971,2023,Prince William,19567.47,0.393,0,0,0.0,0,0
17972,2023,Prince William,17977.97,0.31,0,0,1.0,0,0
17973,2023,Prince William,28308.12,0.324,1,0,1.0,0,0
17974,2023,Prince William,20421.93,0.54,0,0,0.0,0,0
17975,2023,Prince William,26206.64,0.293,0,1,0.0,0,0
17976,2023,Prince William,26814.57,0.236,0,1,1.0,0,0
17977,2023,Prince William,13211.87,0.301,0,0,1.0,0,0
17978,2023,Prince William,27686.06,0.187,0,0,3.0,0,0
17979,2023,Prince William,13319.08,0.474,1,0,1.0,1,0
17980,2023,Prince William,45178.56,0.511,0,1,0.0,0,0
17981,2023,Prince William,23484.65,0.519,0,0,0.0,0,1
17982,2023,Prince William,31237.38,0.558,0,0,1.0,0,0
17983,2023,Prince William,24425.51,0.395,0,0,0.0,0,0
17984,2023,Prince William,71466.69,0.274,0,0,1.0,0,1
17985,2023,Prince William,8881.12,,0,0,0.0,0,0
17986,2023,Prince William,9312.71,0.595,1,0,1.0,0,0
17987,2023,Prince William,15146.26,0.279,0,0,0.0,0,0
17988,2023,Prince William,18894.96,0.2,0,0,1.0,1,0
17989,2023,Prince William,9993.56,0.421,0,0,2.0,0,0
17990,2023,Prince William,21984.0,0.34,0,0,2.0,0,0
17991,2023,Prince William,24444.77,,0,0,2.0,0,0
17992,2023,Prince William,30155.04,0.374,0,0,2.0,0,0
17993,2023,Prince William,15588.8,0.354,0,0,2.0,0,0
17994,2023,Prince William,17621.35,0.17,0,0,1.0,0,0
17995,2023,Prince William,7846.01,0.279,0,0,1.0,1,0
17996,2023,Prince William,32691.96,0.568,1,0,1.0,0,1
17997,2023,Prince William,32921.38,0.348,0,0,1.0,0,0
17998,2023,Prince William,14566.82,0.468,0,0,2.0,0,0
17999,2023,Prince William,12285.14,0.228,0,0,0.0,1,0
18000,2023,Prince William,36686.92,0.593,0,0,3.0,0,1
18001,2023,Prince William,15993.42,0.325,0,0,1.0,0,0
18002,2023,Prince William,66507.73,0.403,0,0,0.0,0,1
18003,2023,Prince William,14168.12,0.367,0,0,2.0,0,0
18004,2023,Prince William,13092.94,0.535,0,0,2.0,1,0
18005,2023,Prince William,19633.3,0.195,0,0,0.0,0,0
18006,2023,Prince William,11195.76,0.33,0,0,0.0,0,0
18007,2023,Prince William,28089.11,0.371,0,0,1.0,0,0
18008,2023,Prince William,18695.29,0.595,0,0,4.0,1,0
18009,2023,Prince William,23080.39,0.439,0,0,1.0,0,0
18010,2023,Prince William,14243.79,0.413,0,0,0.0,0,0
18011,2023,Prince William,33783.84,0.527,0,0,0.0,0,1
18012,2023,Prince William,19926.3,0.258,0,0,0.0,0,0
18013,2023,Prince William,16187.65,0.222,0,0,1.0,0,0
18014,2023,Prince William,17571.99,0.312,0,0,0.0,0,0
18015,2023,Prince William,17726.49,0.214,0,0,1.0,0,0
18016,2023,Prince William,14071.9,0.453,0,0,,0,0
18017,2023,Prince William,9486.54,0.313,0,0,1.0,0,0
18018,2023,Prince William,34568.85,0.484,0,0,0.0,0,0
18019,2023,Prince William,16295.54,0.456,1,0,2.0,0,0
18020,2023,Prince William,33237.79,0.487,0,0,3.0,1,0
18021,2023,Prince William,35459.72,0.5,0,0,1.0,0,1
18022,2023,Prince William,28800.84,0.228,0,0,2.0,0,0
18023,2023,Prince William,25752.35,0.577,0,0,0.0,0,0
18024,2023,Prince William,14950.29,0.234,0,0,1.0,0,0
18025,2023,Prince William,15943.1,0.388,0,0,1.0,1,0
18026,2023,Prince William,43632.18,0.59,1,0,2.0,0,1
18027,2023,Prince William,8842.22,0.448,0,0,1.0,0,0
18028,2023,Prince William,31910.67,0.212,0,0,3.0,0,0
18029,2023,Prince William,27541.32,0.248,0,0,,0,0
18030,2023,Prince William,,0.264,0,0,0.0,0,0
18031,2023,Prince William,29747.79,0.368,0,0,0.0,1,0
18032,2023,Prince William,32756.5,0.295,0,0,1.0,0,0
18033,2023,Prince William,33405.81,0.376,1,0,0.0,0,1
18034,2023,Prince William,31472.68,0.165,0,0,0.0,0,0
18035,2023,Prince William,14211.5,0.333,0,0,1.0,0,0
18036,2023,Prince William,22569.87,0.219,0,1,0.0,0,0
18037,2023,Prince William,20483.82,0.215,0,0,2.0,1,0
18038,2023,Prince William,13394.15,0.409,0,0,,0,0
18039,2023,Prince William,23877.43,0.211,0,1,2.0,0,0
18040,2023,Prince William,25700.11,0.154,0,0,1.0,0,1
18041,2023,Prince William,35718.97,0.357,0,0,1.0,0,0
18042,2023,Prince William,32215.67,0.373,0,0,1.0,0,1
18043,2023,Prince William,35316.16,0.282,0,0,1.0,0,1
18044,2023,Prince William,13907.46,0.18,0,0,0.0,0,0
18045,2023,Prince William,16403.07,0.485,0,1,0.0,0,0
18046,2023,Prince William,43284.36,0.258,0,0,3.0,0,1
18047,2023,Prince William,19529.9,0.294,0,0,1.0,1,0
18048,2023,Prince William,57736.58,0.538,0,0,1.0,0,1
18049,2023,Prince William,56259.22,0.239,0,0,0.0,0,0
18050,2023,Prince William,20976.82,0.514,1,0,2.0,0,1
18051,2023,Prince William,35230.39,0.354,0,0,1.0,0,0
18052,2023,Prince William,17940.36,0.379,0,0,1.0,0,1
18053,2023,Prince William,13885.59,0.271,0,0,2.0,0,0
18054,2023,Prince William,17248.54,0.515,0,1,1.0,0,0
18055,2023,Prince William,18271.57,0.281,0,0,0.0,0,0
18056,2023,Prince William,10895.07,0.437,0,0,0.0,1,0
18057,2023,Prince William,26643.73,0.47,0,0,2.0,1,0
18058,2023,Prince William,24224.69,0.4,0,1,0.0,0,0
18059,2023,Prince William,14220.07,0.503,0,0,0.0,0,0
18060,2023,Prince William,22752.01,0.388,1,0,1.0,0,0
18061,2023,Prince William,28981.79,0.501,1,0,2.0,0,1
18062,2023,Prince William,32190.37,0.202,0,0,0.0,0,0
18063,2023,Prince William,5270.53,0.442,0,0,0.0,0,0
18064,2023,Prince William,12157.12,0.248,0,0,2.0,1,0
18065,2023,Prince William,62238.71,0.572,0,0,0.0,0,1
18066,2023,Prince William,13947.89,0.507,0,0,0.0,0,0
18067,2023,Prince William,26772.69,0.558,0,0,2.0,0,0
18068,2023,Prince William,11190.9,0.387,0,1,2.0,0,0
18069,2023,Prince William,33352.51,0.531,0,0,,0,0
18070,2023,Prince William,28546.57,0.294,0,0,0.0,0,0
18071,2023,Prince William,13716.81,0.21,0,0,3.0,0,0
18072,2023,Prince William,9105.12,0.201,0,0,2.0,0,0
18073,2023,Prince William,36792.35,0.201,0,0,1.0,0,0
18074,2023,Prince William,23014.61,0.318,0,0,0.0,0,0
18075,2023,Prince William,11803.03,0.368,0,0,1.0,0,0
18076,2023,Prince William,9830.01,0.301,0,0,3.0,0,0
18077,2023,Prince William,,0.393,0,0,0.0,0,0
18078,2023,Prince William,31784.53,0.405,0,0,0.0,0,0
18079,2023,Prince William,36176.5,0.365,0,0,0.0,0,0
18080,2023,Prince William,9575.54,0.43,0,0,1.0,0,0
18081,2023,Prince William,15347.88,0.427,0,0,1.0,0,0
18082,2023,Prince William,26745.75,0.35,0,0,0.0,0,0
18083,2023,Prince William,15694.01,0.296,0,0,3.0,0,0
18084,2023,Prince William,39765.54,0.507,0,0,1.0,0,0
18085,2023,Prince William,,0.563,0,0,0.0,0,0
18086,2023,Prince William,13878.01,0.311,0,0,3.0,0,1
18087,2023,Prince William,14163.44,0.518,0,0,2.0,0,0
18088,2023,Prince William,24002.31,0.283,0,0,0.0,0,0
18089,2023,Prince William,12395.63,0.55,0,0,3.0,1,0
18090,2023,Prince William,20920.26,0.176,0,0,0.0,0,0
18091,2023,Prince William,31498.82,0.218,0,0,0.0,1,0
18092,2023,Prince William,24801.86,0.452,1,0,1.0,0,0
18093,2023,Prince William,4918.62,0.429,0,1,0.0,0,0
18094,2023,Prince William,18702.55,,0,0,1.0,1,1
18095,2023,Prince William,12537.94,0.407,0,0,0.0,0,0
18096,2023,Prince William,18742.55,0.282,0,0,1.0,0,0
18097,2023,Prince William,8970.96,0.472,0,0,0.0,0,0
18098,2023,Prince William,37458.6,0.193,0,0,1.0,0,0
18099,2023,Prince William,22808.85,0.358,0,0,0.0,0,0
18100,2023,Prince William,24676.36,0.274,0,0,3.0,0,0
18101,2023,Prince William,9279.36,0.202,0,0,3.0,0,0
18102,2023,Prince William,50583.5,0.492,0,0,1.0,0,1
18103,2023,Prince William,40506.83,0.326,0,0,0.0,0,1
18104,2023,Prince William,18582.12,0.338,0,0,0.0,0,0
18105,2023,Prince William,14547.12,0.556,0,0,0.0,1,0
18106,2023,Prince William,31811.94,0.534,1,0,0.0,1,1
18107,2023,Prince William,12605.04,0.48,0,0,1.0,0,0
18108,2023,Prince William,32519.79,0.471,0,0,1.0,0,1
18109,2023,Prince William,56278.0,0.315,0,0,0.0,0,1
18110,2023,Prince William,,0.275,0,0,0.0,1,0
